record_id,category,publisher,feed_url,research_priority,publisher_type,scope,us_status,country_source,publication_country_verified,traffic_status,traffic_evidence,traffic_source,live_feed_status,feed_evidence,source_url,image_availability,image_permission,headline_permission,terms_url,notes,moderation_note,source_research_date,all_criteria_verified,production_enabled,image_display_enabled,http_status,last_feed_item_date,image_items_sampled
WM-0131,Business,TechCrunch,https://techcrunch.com/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Review publisher RSS terms,https://techcrunch.com/rss-terms-of-use/,Read linked publisher RSS terms before display.,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0132,Business,The New York Times,https://rss.nytimes.com/services/xml/rss/nyt/Business.xml,Review first,Publication,Topic-specific feed,U.S. location listed; publisher confirmation pending,https://www.similarweb.com/website/nytimes.com/,False,Estimated domain ranks documented; visit volume not verified,Aug 2026 | Global #71 | US #23 | US News & Media Publishers #2,https://www.similarweb.com/website/nytimes.com/,Not live-validated,Public feed registry; not live-validated,https://huggingface.co/spaces/Nymbo/news-rss-aggregator/blob/9bb3b94f50603df6fd4071fe949b39fbc93991f6/feeds_sorted.json,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0133,Business,The Wall Street Journal,https://feeds.a.dj.com/rss/RSSMarketsMain.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0134,Business,AllBusiness,https://www.allbusiness.com/feeds/feed.rss,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0135,Business,GoDaddy Resources,https://www.godaddy.com/resources/feed,Secondary research,Corporate blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0136,Business,Side Hustle Nation,https://www.sidehustlenation.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0137,Business,Small Biz Survival,https://smallbizsurvival.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0138,Business,Small Business Bonfire,https://smallbusinessbonfire.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0139,Business,Success Harbor,https://www.successharbor.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0140,Business,The Great Game of Business,https://www.greatgame.com/blog/rss.xml,Secondary research,Corporate blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0141,Business,Tim Ferriss,https://tim.blog/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/business_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0142,Business,U.S. Bureau of Labor Statistics,https://www.bls.gov/feed/bls_latest.rss,Secondary research,U.S. federal agency,"Economic releases, not a general business newsroom",U.S. federal agency,,True,Not substantiated,,,Not live-validated,Official RSS documentation; not live-validated,https://www.bls.gov/help/hlp_rss.htm,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0143,Science,Ars Technica,https://arstechnica.com/science/feed,Review first,Publication,"Science feed, except Space.com sitewide",U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0144,Science,Live Science,https://www.livescience.com/feeds.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Estimated domain ranks documented; visit volume not verified,"Aug 2026 | Global #12,394 | US #3,913 | US Science and Education - Other #10",https://www.similarweb.com/website/livescience.com/,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0145,Science,NASA,https://science.nasa.gov/feed/photojournal/latest-content/,Review first,U.S. federal agency,Photojournal latest images and captions,U.S. federal agency,,True,Not substantiated,,,Not live-validated,Official RSS documentation; not live-validated,https://science.nasa.gov/photojournal/rss-feeds/,Not inspected,Conditional: NASA-owned assets; check credits and exclusions per item,Informational use subject to NASA guidance; attribution recommended,https://www.nasa.gov/nasa-brand-center/images-and-media/,"Third-party assets, logos, endorsement and identifiable-person exceptions apply. Feed image fields not inspected.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0146,Science,NPR,https://feeds.npr.org/1007/rss.xml,Review first,Publication,"Science feed, except Space.com sitewide",U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0147,Science,Popular Science,https://www.popsci.com/arcio/rss/,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0148,Science,Quanta Magazine,https://www.quantamagazine.org/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/technology_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0149,Science,Science,https://www.sciencemag.org/rss/current.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,Legacy sciencemag.org endpoint; redirect/current URL needs validation.,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0150,Science,Science News,https://www.sciencenews.org/feed,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0151,Science,ScienceDaily,https://www.sciencedaily.com/rss/all.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S. address documented in publisher terms,,True,Not substantiated,,,Not live-validated,Official RSS documentation; not live-validated,https://www.sciencedaily.com/newsfeeds.htm,Not inspected,No blanket image reuse permission; separate approval needed,"Conditional RSS reuse; attribution, link and usage limits apply",https://www.sciencedaily.com/terms.htm,May include syndicated or institution-supplied material; rights can vary by item. No ads targeted to RSS content; no uncontrolled archiving; use direct original-story links. Check full terms for browser/product fit.,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0152,Science,Space.com,https://www.space.com/feeds.xml,Review first,Publication,"Science feed, except Space.com sitewide",U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0153,Science,The New York Times,https://rss.nytimes.com/services/xml/rss/nyt/Science.xml,Review first,Publication,Topic-specific feed,U.S. location listed; publisher confirmation pending,https://www.similarweb.com/website/nytimes.com/,False,Estimated domain ranks documented; visit volume not verified,Aug 2026 | Global #71 | US #23 | US News & Media Publishers #2,https://www.similarweb.com/website/nytimes.com/,Not live-validated,Public feed registry; not live-validated,https://huggingface.co/spaces/Nymbo/news-rss-aggregator/blob/9bb3b94f50603df6fd4071fe949b39fbc93991f6/feeds_sorted.json,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0154,Science,Vox,https://www.vox.com/rss/science/index.xml,Review first,Publication,"Science feed, except Space.com sitewide",U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0155,Science,WIRED,https://www.wired.com/category/science/feed,Review first,Publication,"Science feed, except Space.com sitewide",U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0156,Science,Columbia - State of the Planet,https://news.climate.columbia.edu/feed,Secondary research,University publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0157,Science,Cool Green Science,https://blog.nature.org/feed,Secondary research,Nonprofit organization publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0158,Science,Eos,https://eos.org/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0159,Science,Futurism,https://futurism.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/technology_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0160,Science,Futurity,https://www.futurity.org/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/science_rss_feeds/,Not inspected,Not cleared,Not cleared,,May include syndicated or institution-supplied material; rights can vary by item.,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0161,Science,SciTechDaily,https://scitechdaily.com/feed/,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0162,Food,Damn Delicious,https://damndelicious.net/feed,Review first,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0163,Food,Downshiftology,https://downshiftology.com/feed,Review first,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0164,Food,Eater,https://www.eater.com/rss/index.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S. HQ listed by Similarweb,https://www.similarweb.com/website/eater.com/,False,Estimated domain ranks documented; visit volume not verified,"Aug 2026 | Global #10,646 | US #2,316 | US Food and Drink - Other #13",https://www.similarweb.com/website/eater.com/,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0165,Food,Food Dive,https://www.fooddive.com/feeds/news,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0166,Food,Minimalist Baker,https://minimalistbaker.com/feed,Review first,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0167,Food,The New York Times,https://rss.nytimes.com/services/xml/rss/nyt/DiningandWine.xml,Review first,Publication,Topic-specific feed,U.S. location listed; publisher confirmation pending,https://www.similarweb.com/website/nytimes.com/,False,Estimated domain ranks documented; visit volume not verified,Aug 2026 | Global #71 | US #23 | US News & Media Publishers #2,https://www.similarweb.com/website/nytimes.com/,Not live-validated,Public feed registry; not live-validated,https://huggingface.co/spaces/Nymbo/news-rss-aggregator/blob/9bb3b94f50603df6fd4071fe949b39fbc93991f6/feeds_sorted.json,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0168,Food,The Pioneer Woman,https://www.thepioneerwoman.com/rss/all.xml,Review first,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0169,Food,100 Days of Real Food,https://www.100daysofrealfood.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0170,Food,Detoxinista,https://detoxinista.com/blog/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0171,Food,Fit Foodie Finds,https://fitfoodiefinds.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0172,Food,Food and Environment Reporting Network,https://thefern.org/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0173,Food,Food Industry Executive,https://foodindustryexecutive.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0174,Food,Gourmet News,https://www.gourmetnews.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0175,Food,Joyful Healthy Eats,https://www.joyfulhealthyeats.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0176,Food,Just One Cookbook,https://www.justonecookbook.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0177,Food,Prepared Foods,https://www.preparedfoods.com/rss/articles,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0178,Food,The Almond Eater,https://thealmondeater.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0179,Food,The Food Institute,https://foodinstitute.com/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0180,Food,The Spoon,https://thespoon.tech/feed,Secondary research,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0181,Food,Two Peas & Their Pod,https://www.twopeasandtheirpod.com/feed,Secondary research,Food publication / recipe blog,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/food_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0182,Health,FierceHealthcare,https://www.fiercehealthcare.com/rss/xml,Review first,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0183,Health,Healio,https://www.healio.com/sws/feed/news/all,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/medical_news_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0184,Health,Healthcare Dive,https://www.healthcaredive.com/feeds/news,Review first,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0185,Health,NIH News in Health,https://newsinhealth.nih.gov/syndication/rss,Review first,U.S. federal agency,Publisher feed; topic filtering may be needed,U.S. federal agency,,True,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://feed.mikle.com/support/rss-feed-sources-online-news-sites/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0186,Health,NPR,https://feeds.npr.org/1128/rss.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://themeisle.com/blog/rss-feeds-list/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0187,Health,Psychiatric Times,https://www.psychiatrictimes.com/rss.xml,Review first,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0188,Health,ScienceDaily,https://www.sciencedaily.com/rss/top/health.xml,Review first,Publication,Publisher feed; topic filtering may be needed,U.S. address documented in publisher terms,,True,Not substantiated,,,Not live-validated,Official RSS documentation; not live-validated,https://www.sciencedaily.com/newsfeeds.htm,Not inspected,No blanket image reuse permission; separate approval needed,"Conditional RSS reuse; attribution, link and usage limits apply",https://www.sciencedaily.com/terms.htm,May include syndicated or institution-supplied material; rights can vary by item. No ads targeted to RSS content; no uncontrolled archiving; use direct original-story links. Check full terms for browser/product fit.,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0189,Health,The New York Times,https://rss.nytimes.com/services/xml/rss/nyt/Health.xml,Review first,Publication,Topic-specific feed,U.S. location listed; publisher confirmation pending,https://www.similarweb.com/website/nytimes.com/,False,Estimated domain ranks documented; visit volume not verified,Aug 2026 | Global #71 | US #23 | US News & Media Publishers #2,https://www.similarweb.com/website/nytimes.com/,Not live-validated,Public feed registry; not live-validated,https://huggingface.co/spaces/Nymbo/news-rss-aggregator/blob/9bb3b94f50603df6fd4071fe949b39fbc93991f6/feeds_sorted.json,Not inspected,Not cleared,Not cleared,,"Traffic is whole-domain, not category/RSS readership.",Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0190,Health,American Nurse,https://www.myamericannurse.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0191,Health,Behavioral Health Business,https://bhbusiness.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0192,Health,BioPharma Dive,https://www.biopharmadive.com/feeds/news,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
WM-0193,Health,healthsystemCIO,https://healthsystemcio.com/feed,Secondary research,Health / healthcare industry publication,Publisher feed; topic filtering may be needed,U.S.-oriented candidate; headquarters not independently verified,,False,Not substantiated,,,Not live-validated,Directory-listed URL; not live-validated,https://rss.feedspot.com/healthcare_rss_feeds/,Not inspected,Not cleared,Not cleared,,,Check article and thumbnail against Wingman policy before display.,2026-09-13,False,False,False,,,0
